Game ID,Year,Region,Team Blue,Team Red,Winner,FT5 Winner,Champ 1,Champ 2,Champ 3,Champ 4,Champ 5,Champ 6,Champ 7,Champ 8,Champ 9,Champ 10
68938,2025,LPL,Team WE,Top Esports,Team WE,N/A,Ornn,Jarvan IV,Orianna,Corki,Nautilus,Jayce,Lillia,Aurora,Senna,Tahm Kench
68939,2025,LPL,Team WE,Top Esports,Team WE,N/A,KSante,Nocturne,Annie,Caitlyn,Neeko,Fiora,Skarner,Viktor,Lucian,Nami
68940,2025,LPL,Anyone s Legend,Bilibili Gaming,Anyone s Legend,N/A,Yorick,Wukong,Annie,Jhin,Rell,Rumble,Vi,Ahri,Senna,Alistar
68941,2025,LPL,Bilibili Gaming,Anyone s Legend,Bilibili Gaming,N/A,Jayce,Pantheon,Taliyah,Miss Fortune,Nautilus,Ornn,Poppy,Viktor,Ezreal,Rakan
68942,2025,LPL,Anyone s Legend,Bilibili Gaming,Anyone s Legend,N/A,Chogath,Trundle,Cassiopeia,Kalista,Ashe,Sion,Naafiri,Ryze,Smolder,Renata Glasc
68943,2025,LPL,Bilibili Gaming,Anyone s Legend,Bilibili Gaming,N/A,Camille,Skarner,Galio,Varus,Elise,Ambessa,Nocturne,Corki,Ziggs,Leona
68944,2025,LPL,Anyone s Legend,Bilibili Gaming,Anyone s Legend,N/A,KSante,Maokai,Aurora,Jinx,Braum,Renekton,Sejuani,Akali,Tristana,Milio
68945,2025,LPL,Fog Esports,Karmine Corp Blue,Karmine Corp Blue,Karmine Corp Blue,KSante,Pantheon,Syndra,Ezreal,Leona,Gnar,Xin Zhao,Taliyah,Miss Fortune,Alistar
69065,2025,LPL,Team WE,Invictus Gaming,Invictus Gaming,N/A,Yorick,Viego,Ryze,Corki,Rell,Chogath,Trundle,Annie,Ezreal,Leona
69066,2025,LPL,Team WE,Invictus Gaming,Invictus Gaming,N/A,Sion,Xin Zhao,Sylas,Caitlyn,Karma,Nidalee,Wukong,Aurora,Lucian,Nami
69069,2025,LPL,Misa Esports,eSuba,Misa Esports,eSuba,Sion,Naafiri,Azir,Varus,Neeko,Ambessa,Pantheon,Akali,Senna,Rell
69125,2025,LPL,Bilibili Gaming,Invictus Gaming,Invictus Gaming,N/A,Yorick,Poppy,Ahri,Jhin,Rell,Rumble,Zed,Annie,Ezreal,Alistar
69126,2025,LPL,Bilibili Gaming,Invictus Gaming,Bilibili Gaming,N/A,Gwen,Sejuani,Yone,Kaisa,Shen,Jax,Wukong,Aurora,Xayah,Leona
69127,2025,LPL,Invictus Gaming,Bilibili Gaming,Bilibili Gaming,N/A,Nidalee,Jarvan IV,Azir,Kalista,Soraka,Sion,Pantheon,Viktor,Ashe,Renata Glasc
69128,2025,LPL,Invictus Gaming,Bilibili Gaming,Bilibili Gaming,N/A,Ambessa,Vi,Ryze,Corki,Neeko,Jayce,Xin Zhao,Cassiopeia,Varus,Karma
69130,2025,LPL,Team Flash,SN CyberCore Esports,Team Flash,Team Flash,Rumble,Pantheon,Ryze,Lucian,Braum,Aatrox,Nocturne,Ahri,Jhin,Poppy
69141,2025,LPL,Anyone s Legend,Bilibili Gaming,Anyone s Legend,N/A,Gwen,Vi,Aurora,Corki,Rell,Rumble,Sejuani,Yone,Lucian,Braum
69142,2025,LPL,Bilibili Gaming,Anyone s Legend,Anyone s Legend,N/A,Ambessa,Poppy,Taliyah,Miss Fortune,Leona,Sion,Pantheon,Ryze,Jhin,Nautilus
69143,2025,LPL,Bilibili Gaming,Anyone s Legend,Bilibili Gaming,N/A,Jayce,Skarner,Sylas,Ezreal,Karma,Ornn,Wukong,Annie,Sivir,Milio
69144,2025,LPL,Anyone s Legend,Bilibili Gaming,Anyone s Legend,N/A,Jax,Zed,Galio,Varus,Renata Glasc,Gnar,Trundle,Cassiopeia,Xayah,Rakan
69146,2025,LPL,SN CyberCore Esports,Saigon Secret,Saigon Secret,Saigon Secret,Rumble,Viego,Sylas,Jhin,Nautilus,Ryze,Xin Zhao,Akali,Varus,Braum
69494,2025,LPL,Edward Gaming,Ultra Prime,Edward Gaming,N/A,KSante,Xin Zhao,Annie,Varus,Rell,Rumble,Wukong,Ryze,Sivir,Alistar
69495,2025,LPL,Ultra Prime,Edward Gaming,Edward Gaming,N/A,Ambessa,Vi,Galio,Jhin,Rakan,Renekton,Trundle,Aurora,Corki,Poppy
69497,2025,LPL,Weibo Gaming,Funplus Phoenix,Weibo Gaming,N/A,Jayce,Pantheon,Orianna,Xayah,Rakan,Gwen,Xin Zhao,Taliyah,Ezreal,Nautilus
69498,2025,LPL,Funplus Phoenix,Weibo Gaming,Funplus Phoenix,N/A,Rumble,Sejuani,Yone,Lucian,Taric,Ambessa,Wukong,Aurora,Sivir,Leona
69499,2025,LPL,Weibo Gaming,Funplus Phoenix,Weibo Gaming,N/A,Renekton,Trundle,Annie,Kaisa,Alistar,Aatrox,Viego,Galio,Aphelios,Rell
69500,2025,LPL,Top Esports,Invictus Gaming,Top Esports,N/A,Sion,Jarvan IV,Azir,Xayah,Rakan,Rumble,Wukong,Annie,Jhin,Alistar
69501,2025,LPL,Invictus Gaming,Top Esports,Invictus Gaming,N/A,Jayce,Trundle,Taliyah,Ezreal,Leona,Gragas,Zed,Orianna,Lucian,Rell
69502,2025,LPL,Top Esports,Invictus Gaming,Top Esports,N/A,KSante,Xin Zhao,Akali,Sivir,Nautilus,Ambessa,Sejuani,Viktor,Corki,Braum
69503,2025,LPL,Team Flash,SN CyberCore Esports,SN CyberCore Esports,N/A,,,,,,,,,,
69731,2025,LPL,Edward Gaming,TT,Edward Gaming,N/A,Gwen,Xin Zhao,Taliyah,Jhin,Rell,Jax,Trundle,Ryze,Xayah,Rakan
69732,2025,LPL,TT,Edward Gaming,Edward Gaming,N/A,Rumble,Jarvan IV,Aurora,Sivir,Leona,Ornn,Wukong,Viktor,Kaisa,Nautilus
69734,2025,LPL,Weibo Gaming,Top Esports,Top Esports,N/A,Yorick,Xin Zhao,Taliyah,Xayah,Rakan,Rumble,Vi,Ahri,Sivir,Alistar
69735,2025,LPL,Weibo Gaming,Top Esports,Weibo Gaming,N/A,Jax,Jarvan IV,Aurora,Varus,Poppy,Gragas,Trundle,Sylas,Jhin,Leona
69736,2025,LPL,Top Esports,Weibo Gaming,Top Esports,N/A,Aatrox,Skarner,Orianna,Kalista,Renata Glasc,Renekton,Nocturne,Annie,Corki,Rell
69747,2025,LPL,Ultra Prime,TT,Ultra Prime,N/A,Sion,Xin Zhao,Taliyah,Ezreal,Braum,Rumble,Vi,Ahri,Smolder,Alistar
69748,2025,LPL,TT,Ultra Prime,TT,N/A,KSante,Lee Sin,Annie,Senna,Nautilus,Gnar,Wukong,Aurora,Sivir,Leona
69749,2025,LPL,Ultra Prime,TT,TT,N/A,Jax,Sejuani,Cassiopeia,Lucian,Rell,Ambessa,Skarner,Ryze,Aphelios,Renata Glasc
69750,2025,LPL,LNG Esports,Ninjas in Pyjamas,Ninjas in Pyjamas,N/A,Ambessa,Xin Zhao,Taliyah,Varus,Renata Glasc,Rumble,Vi,Sylas,Senna,Braum
69751,2025,LPL,LNG Esports,Ninjas in Pyjamas,Ninjas in Pyjamas,N/A,Jax,Naafiri,Ryze,Sivir,Alistar,KSante,Lee Sin,Twisted Fate,Zeri,Rakan
69753,2025,LPL,LGD Gaming,Ninjas in Pyjamas,Ninjas in Pyjamas,N/A,Ambessa,Xin Zhao,Taliyah,Jhin,Nautilus,KSante,Wukong,Annie,Varus,Rell
69754,2025,LPL,LGD Gaming,Ninjas in Pyjamas,LGD Gaming,N/A,Rumble,Trundle,Yone,Smolder,Braum,Sion,Skarner,Aurora,Senna,Nami
69755,2025,LPL,Ninjas in Pyjamas,LGD Gaming,Ninjas in Pyjamas,N/A,Aatrox,Viego,Galio,Sivir,Rakan,Jax,Lee Sin,Ahri,Draven,Leona
69756,2025,LPL,Invictus Gaming,Team WE,Invictus Gaming,N/A,Jax,Poppy,Taliyah,Kaisa,Rakan,Gwen,Wukong,Orianna,Ezreal,Neeko
69757,2025,LPL,Team WE,Invictus Gaming,Invictus Gaming,N/A,Ornn,Trundle,Akali,Jhin,Rell,Rumble,Xin Zhao,Aurora,Varus,Alistar
69759,2025,LPL,Funplus Phoenix,Top Esports,Top Esports,N/A,KSante,Wukong,Annie,Senna,Alistar,Sion,Xin Zhao,Taliyah,Lucian,Braum
69760,2025,LPL,Funplus Phoenix,Top Esports,Top Esports,N/A,Rumble,Nocturne,Orianna,Xayah,Rakan,Ornn,Trundle,Akali,Sivir,Karma
69762,2025,LPL,Team WE,Weibo Gaming,Team WE,N/A,Sion,Viego,Taliyah,Varus,Nautilus,Rumble,Xin Zhao,Ahri,Jhin,Rell
69763,2025,LPL,Weibo Gaming,Team WE,Weibo Gaming,N/A,Ambessa,Pantheon,Azir,Lucian,Braum,Aatrox,Naafiri,Akali,Corki,Alistar
69764,2025,LPL,Team WE,Weibo Gaming,Weibo Gaming,N/A,Aurora,Wukong,Sylas,Smolder,Leona,KSante,Vi,Viktor,Sivir,Rakan
69765,2025,LPL,JD Gaming,Invictus Gaming,Invictus Gaming,N/A,KSante,Wukong,Azir,Sivir,Alistar,Rumble,Trundle,Sylas,Senna,Braum
69766,2025,LPL,JD Gaming,Invictus Gaming,Invictus Gaming,N/A,Renekton,Naafiri,Annie,Varus,Rell,Aurora,Jarvan IV,Viktor,Jhin,Rakan
69768,2025,LPL,TT,LNG Esports,TT,N/A,Sion,Xin Zhao,Taliyah,Sivir,Alistar,Ambessa,Jarvan IV,Aurora,Varus,Neeko
69769,2025,LPL,LNG Esports,TT,TT,N/A,Rumble,Vi,Azir,Lucian,Braum,Ornn,Nocturne,Annie,Xayah,Rakan
69771,2025,LPL,Edward Gaming,Ninjas in Pyjamas,Edward Gaming,N/A,Sion,Trundle,Taliyah,Varus,Rell,Rumble,Xin Zhao,Ryze,Ezreal,Braum
69772,2025,LPL,Ninjas in Pyjamas,Edward Gaming,Edward Gaming,N/A,Ambessa,Wukong,Galio,Lucian,Leona,Aatrox,Skarner,Aurora,Kaisa,Nautilus
69774,2025,LPL,LGD Gaming,LNG Esports,LNG Esports,N/A,Gwen,Xin Zhao,Azir,Sivir,Rell,Aurora,Viego,Annie,Miss Fortune,Nautilus
69775,2025,LPL,LGD Gaming,LNG Esports,LGD Gaming,N/A,Rumble,Sejuani,Yone,Zeri,Lulu,KSante,Skarner,Viktor,Lucian,Nami
69776,2025,LPL,LNG Esports,LGD Gaming,LGD Gaming,N/A,Jax,Zed,Ryze,Jhin,Rakan,Ambessa,Jarvan IV,Orianna,Caitlyn,Braum
69777,2025,LPL,Ninjas in Pyjamas,Ultra Prime,Ninjas in Pyjamas,N/A,Gwen,Xin Zhao,Taliyah,Kaisa,Rell,Rumble,Wukong,Ryze,Ezreal,Braum
69778,2025,LPL,Ultra Prime,Ninjas in Pyjamas,Ultra Prime,N/A,Sion,Jarvan IV,Ekko,Varus,Alistar,Yorick,Lee Sin,Viktor,Jhin,Rakan
69779,2025,LPL,Ninjas in Pyjamas,Ultra Prime,Ninjas in Pyjamas,N/A,Ambessa,Viego,Galio,Smolder,Poppy,KSante,Nidalee,Corki,Lucian,Leona
69780,2025,LPL,Anyone s Legend,Bilibili Gaming,Anyone s Legend,N/A,Rumble,Maokai,Yone,Corki,Rell,Sion,Trundle,Azir,Sivir,Alistar
69781,2025,LPL,Bilibili Gaming,Anyone s Legend,Bilibili Gaming,N/A,Gwen,Wukong,Taliyah,Xayah,Rakan,Jayce,Xin Zhao,Galio,Jhin,Neeko
69782,2025,LPL,Anyone s Legend,Bilibili Gaming,Bilibili Gaming,N/A,Yorick,Jarvan IV,Ryze,Senna,Nautilus,Renekton,Sejuani,Viktor,Lucian,Leona
69783,2025,LPL,JD Gaming,Team WE,JD Gaming,N/A,Ornn,Xin Zhao,Taliyah,Kaisa,Rakan,Rumble,Wukong,Sylas,Ezreal,Alistar
69784,2025,LPL,Team WE,JD Gaming,Team WE,N/A,Sion,Skarner,Aurora,Varus,Nautilus,Ambessa,Jarvan IV,Annie,Jhin,Leona
69785,2025,LPL,JD Gaming,Team WE,JD Gaming,N/A,Renekton,Pantheon,Orianna,Corki,Rell,KSante,Poppy,Viktor,Senna,Braum
69786,2025,LPL,Bilibili Gaming,Funplus Phoenix,Bilibili Gaming,N/A,Ornn,Trundle,Azir,Varus,Rell,Rumble,Jarvan IV,Taliyah,Jhin,Alistar
69787,2025,LPL,Funplus Phoenix,Bilibili Gaming,Bilibili Gaming,N/A,Gwen,Wukong,Aurora,Kaisa,Nautilus,Jayce,Xin Zhao,Annie,Lucian,Braum
69789,2025,LPL,Anyone s Legend,Weibo Gaming,Anyone s Legend,N/A,Sion,Trundle,Orianna,Corki,Poppy,Ambessa,Xin Zhao,Taliyah,Sivir,Alistar
69790,2025,LPL,Weibo Gaming,Anyone s Legend,Weibo Gaming,N/A,Yorick,Vi,Azir,Kaisa,Rakan,Chogath,Maokai,Yone,Jhin,Rell
69791,2025,LPL,Anyone s Legend,Weibo Gaming,Weibo Gaming,N/A,Smolder,Jarvan IV,Sylas,Lucian,Bard,KSante,Nocturne,Viktor,Ezreal,Braum
69792,2025,LPL,RED Academy,Vivo Keyd Stars Academy,Vivo Keyd Stars Academy,Vivo Keyd Stars Academy,Rumble,Vi,Taliyah,Corki,Alistar,Sion,Xin Zhao,Aurora,Miss Fortune,Bard
69793,2025,LPL,Alpha7 Esports,Rise Gaming,Alpha7 Esports,Alpha7 Esports,Ambessa,Naafiri,Orianna,Ezreal,Neeko,Gwen,Xin Zhao,Taliyah,Jhin,Nautilus
69794,2025,LPL,e-Champ Gaming,Stellage Gaming,e-Champ Gaming,e-Champ Gaming,Gwen,Naafiri,Ahri,Senna,Nautilus,Jayce,Briar,Taliyah,Jhin,Alistar
70206,2025,LPL,LGD Gaming,Edward Gaming,Edward Gaming,N/A,Ambessa,Trundle,Azir,Sivir,Leona,Renekton,Wukong,Annie,Kaisa,Nautilus
70207,2025,LPL,LGD Gaming,Edward Gaming,Edward Gaming,N/A,Gwen,Viego,Galio,Xayah,Rell,Aurora,Nocturne,Orianna,Senna,Poppy
70209,2025,LPL,Top Esports,JD Gaming,Top Esports,N/A,Ornn,Trundle,Azir,Sivir,Alistar,Rumble,Maokai,Yone,Zeri,Rakan
70210,2025,LPL,JD Gaming,Top Esports,Top Esports,N/A,KSante,Jarvan IV,Taliyah,Aphelios,Nautilus,Gnar,Xin Zhao,Viktor,Kaisa,Rell
70212,2025,LPL,Ultra Prime,LGD Gaming,LGD Gaming,N/A,Renekton,Vi,Taliyah,Corki,Alistar,Yorick,Trundle,Azir,Lucian,Braum
70213,2025,LPL,Ultra Prime,LGD Gaming,Ultra Prime,N/A,Aatrox,Wukong,Akali,Varus,Rakan,Sion,Xin Zhao,Orianna,Miss Fortune,Nautilus
70214,2025,LPL,LGD Gaming,Ultra Prime,LGD Gaming,N/A,Ambessa,Jarvan IV,Galio,Jinx,Thresh,Rumble,Poppy,Viktor,Xayah,Leona
70215,2025,LPL,Funplus Phoenix,Invictus Gaming,Funplus Phoenix,N/A,Gwen,Wukong,Taliyah,Corki,Rell,Aurora,Vi,Orianna,Senna,Alistar
70216,2025,LPL,Invictus Gaming,Funplus Phoenix,Funplus Phoenix,N/A,Ornn,Poppy,Viktor,Ezreal,Karma,Rumble,Xin Zhao,Sylas,Lucian,Thresh
70218,2025,LPL,Anyone s Legend,Team WE,Anyone s Legend,N/A,Ornn,Trundle,Orianna,Kaisa,Rakan,Rumble,Jarvan IV,Taliyah,Corki,Alistar
70219,2025,LPL,Team WE,Anyone s Legend,Team WE,N/A,Sion,Skarner,Ryze,Caitlyn,Braum,Sejuani,Xin Zhao,Viktor,Jhin,Rell
70220,2025,LPL,Anyone s Legend,Team WE,Anyone s Legend,N/A,Chogath,Pantheon,Annie,Sivir,Blitzcrank,Yorick,Nocturne,Aurora,Senna,Maokai
70224,2025,LPL,Top Esports,Team WE,Team WE,N/A,Aatrox,Pantheon,Viktor,Xayah,Rakan,Sion,Skarner,Orianna,Ezreal,Karma
70225,2025,LPL,Top Esports,Team WE,Top Esports,N/A,KSante,Xin Zhao,Akali,Kalista,Renata Glasc,Ambessa,Viego,Ryze,Ziggs,Alistar
70226,2025,LPL,Team WE,Top Esports,Top Esports,N/A,Galio,Olaf,Taliyah,Senna,Nautilus,Rumble,Wukong,Annie,Smolder,Rell
70227,2025,LPL,Weibo Gaming,Bilibili Gaming,Bilibili Gaming,N/A,Sion,Xin Zhao,Orianna,Corki,Rell,Ambessa,Wukong,Taliyah,Xayah,Rakan
70228,2025,LPL,Weibo Gaming,Bilibili Gaming,Bilibili Gaming,N/A,Rumble,Nocturne,Azir,Jhin,Leona,Ornn,Jarvan IV,Ziggs,Varus,Nautilus
70230,2025,LPL,Funplus Phoenix,JD Gaming,JD Gaming,N/A,Ornn,Xin Zhao,Taliyah,Ezreal,Braum,Rumble,Wukong,Orianna,Lucian,Nami
70231,2025,LPL,Funplus Phoenix,JD Gaming,JD Gaming,N/A,Camille,Kindred,Galio,Varus,Alistar,Sion,Trundle,Aurora,Corki,Rell
70233,2025,LPL,Invictus Gaming,Weibo Gaming,Invictus Gaming,N/A,Sion,Pantheon,Orianna,Kaisa,Rell,Ambessa,Xin Zhao,Taliyah,Sivir,Alistar
70234,2025,LPL,Weibo Gaming,Invictus Gaming,Invictus Gaming,N/A,Gwen,Vi,Viktor,Kalista,Renata Glasc,Aurora,Maokai,Yone,Xayah,Rakan
70236,2025,LPL,TT,LGD Gaming,LGD Gaming,N/A,Galio,Trundle,Aurora,Kaisa,Alistar,Rumble,Maokai,Yone,Jhin,Rakan
70237,2025,LPL,TT,LGD Gaming,LGD Gaming,N/A,Poppy,Xin Zhao,Orianna,Miss Fortune,Nautilus,Ambessa,Wukong,Ryze,Caitlyn,Braum
70239,2025,LPL,LNG Esports,Ultra Prime,LNG Esports,N/A,Rumble,Viego,Taliyah,Senna,Nautilus,Gwen,Wukong,Annie,Smolder,Braum
70240,2025,LPL,Ultra Prime,LNG Esports,Ultra Prime,N/A,Gragas,Trundle,Viktor,Lucian,Nami,Renekton,Vi,Orianna,Xayah,Rakan
70241,2025,LPL,LNG Esports,Ultra Prime,Ultra Prime,N/A,Nidalee,Skarner,Aurora,Corki,Rell,KSante,Xin Zhao,Twisted Fate,Kaisa,Alistar
70242,2025,LPL,JD Gaming,Anyone s Legend,Anyone s Legend,N/A,Gwen,Xin Zhao,Orianna,Senna,Nautilus,Rumble,Wukong,Taliyah,Sivir,Rakan
70243,2025,LPL,JD Gaming,Anyone s Legend,Anyone s Legend,N/A,KSante,Pantheon,Ryze,Corki,Rell,Ornn,Trundle,Annie,Kaisa,Neeko
70245,2025,LPL,LNG Esports,Edward Gaming,Edward Gaming,N/A,Gwen,Trundle,Taliyah,Senna,Braum,Aurora,Wukong,Annie,Corki,Alistar
70246,2025,LPL,LNG Esports,Edward Gaming,Edward Gaming,N/A,Renekton,Pantheon,Orianna,Jhin,Rell,KSante,Xin Zhao,Viktor,Varus,Poppy
70248,2025,LPL,Bilibili Gaming,Top Esports,Bilibili Gaming,N/A,Rumble,Trundle,Ziggs,Jhin,Nautilus,KSante,Nidalee,Azir,Varus,Leona
70249,2025,LPL,Top Esports,Bilibili Gaming,Bilibili Gaming,N/A,Ambessa,Wukong,Annie,Corki,Rell,Sion,Xin Zhao,Aurora,Xayah,Rakan
70251,2025,LPL,DetonatioN FocusMe,Chiefs Esports Club,DetonatioN FocusMe,Chiefs Esports Club,Gwen,Wukong,Ahri,Lucian,Rakan,Rumble,Vi,Taliyah,Kaisa,Rell
70252,2025,LPL,Chiefs Esports Club,DetonatioN FocusMe,Chiefs Esports Club,Chiefs Esports Club,KSante,Xin Zhao,Galio,Corki,Neeko,Jax,Jarvan IV,Ryze,Sivir,Bard
70253,2025,LPL,DetonatioN FocusMe,Chiefs Esports Club,DetonatioN FocusMe,DetonatioN FocusMe,Ambessa,Trundle,Orianna,Senna,Blitzcrank,Camille,Ivern,Akali,Xayah,Leona
70537,2025,LPL,Team WE,Funplus Phoenix,Funplus Phoenix,N/A,Ornn,Trundle,Ryze,Kaisa,Alistar,Rumble,Vi,Ahri,Corki,Rell
70538,2025,LPL,Team WE,Funplus Phoenix,Team WE,N/A,Yorick,Skarner,Taliyah,Yunara,Nautilus,KSante,Xin Zhao,Aurora,Sivir,Sett
70539,2025,LPL,Funplus Phoenix,Team WE,Team WE,N/A,Sion,Viego,Annie,Jhin,Bard,Aatrox,Maokai,Hwei,Caitlyn,Braum
70543,2025,LPL,Ninjas in Pyjamas,TT,TT,N/A,Ambessa,Vi,Taliyah,Yunara,Rell,Renekton,Nocturne,Aurora,Xayah,Rakan
70544,2025,LPL,Ninjas in Pyjamas,TT,Ninjas in Pyjamas,N/A,Aatrox,Pantheon,Akali,Senna,Nautilus,Sion,Xin Zhao,Orianna,Lucian,Braum
70545,2025,LPL,TT,Ninjas in Pyjamas,Ninjas in Pyjamas,N/A,Gnar,Sejuani,Yone,Kaisa,Alistar,KSante,Lee Sin,Ryze,Smolder,Renata Glasc
70546,2025,LPL,Top Esports,Anyone s Legend,Top Esports,N/A,Gwen,Skarner,Azir,Xayah,Rakan,Rumble,Pantheon,Annie,Yunara,Rell
70547,2025,LPL,Anyone s Legend,Top Esports,Anyone s Legend,N/A,Sion,Wukong,Orianna,Kaisa,Nautilus,Chogath,Xin Zhao,Viktor,Sivir,Alistar
70548,2025,LPL,Top Esports,Anyone s Legend,Top Esports,N/A,Aatrox,Jarvan IV,Aurora,Lucian,Braum,Yorick,Maokai,Ryze,Ezreal,Karma
70549,2025,LPL,Bilibili Gaming,JD Gaming,JD Gaming,N/A,Ornn,Trundle,Galio,Corki,Rell,Rumble,Wukong,Taliyah,Yunara,Renata Glasc
70550,2025,LPL,Bilibili Gaming,JD Gaming,Bilibili Gaming,N/A,Renekton,Sejuani,Azir,Kaisa,Neeko,KSante,Skarner,Ziggs,Xayah,Rakan
70551,2025,LPL,JD Gaming,Bilibili Gaming,Bilibili Gaming,N/A,Ambessa,Vi,Aurora,Aphelios,Alistar,Yorick,Xin Zhao,Orianna,Lucian,Braum
70552,2025,LPL,Invictus Gaming,Anyone s Legend,Invictus Gaming,N/A,Ornn,Pantheon,Orianna,Yunara,Rell,Sion,Wukong,Taliyah,Kaisa,Nautilus
70553,2025,LPL,Anyone s Legend,Invictus Gaming,Invictus Gaming,N/A,Ambessa,Skarner,Aurora,Lucian,Braum,Rumble,Jarvan IV,Annie,Senna,Alistar
70555,2025,LPL,LNG Esports,LGD Gaming,LNG Esports,N/A,Rumble,Pantheon,Sylas,Kaisa,Alistar,Ambessa,Maokai,Yone,Xayah,Rell
70556,2025,LPL,LGD Gaming,LNG Esports,LNG Esports,N/A,Yorick,Xin Zhao,Azir,Sivir,Leona,Renekton,Wukong,Taliyah,Jinx,Nautilus
70558,2025,LPL,TT,Ninjas in Pyjamas,TT,N/A,Ornn,Vi,Annie,Yunara,Lulu,Sion,Wukong,Taliyah,Sivir,Alistar
70559,2025,LPL,Ninjas in Pyjamas,TT,Ninjas in Pyjamas,N/A,KSante,Xin Zhao,Viktor,Varus,Nautilus,Ambessa,Jarvan IV,Ahri,Xayah,Rakan
70560,2025,LPL,TT,Ninjas in Pyjamas,Ninjas in Pyjamas,N/A,Aurora,Nocturne,Orianna,Corki,Neeko,Gwen,Trundle,Ryze,Kaisa,Blitzcrank
70561,2025,LPL,Ultra Prime,LNG Esports,LNG Esports,N/A,Sion,Pantheon,Taliyah,Kaisa,Rell,Rumble,Wukong,Annie,Xayah,Rakan
70562,2025,LPL,Ultra Prime,LNG Esports,Ultra Prime,N/A,Ambessa,Xin Zhao,Ryze,Sivir,Braum,Renekton,Skarner,Aurora,Jinx,Alistar
70563,2025,LPL,LNG Esports,Ultra Prime,Ultra Prime,N/A,Poppy,Viego,Sylas,Jhin,Nautilus,KSante,Jarvan IV,Akali,Lucian,Leona
70564,2025,LPL,Anyone s Legend,Funplus Phoenix,Funplus Phoenix,N/A,Ornn,Trundle,Azir,Lucian,Braum,Rumble,Sejuani,Yone,Yunara,Alistar
70565,2025,LPL,Anyone s Legend,Funplus Phoenix,Anyone s Legend,N/A,Sion,Poppy,Viktor,Sivir,Rell,Aatrox,Wukong,Aurora,Corki,Nautilus
70566,2025,LPL,Funplus Phoenix,Anyone s Legend,Anyone s Legend,N/A,Jax,Pantheon,Sylas,Xayah,Renata Glasc,Renekton,Xin Zhao,Orianna,Jhin,Rakan
70567,2025,LPL,Team WE,Bilibili Gaming,Bilibili Gaming,N/A,Sion,Maokai,Azir,Varus,Renata Glasc,Ambessa,Pantheon,Taliyah,Sivir,Nautilus
70568,2025,LPL,Team WE,Bilibili Gaming,Team WE,N/A,Rumble,Xin Zhao,Aurora,Corki,Rell,Ornn,Wukong,Orianna,Kaisa,Neeko
70569,2025,LPL,Bilibili Gaming,Team WE,Bilibili Gaming,N/A,Renekton,Nocturne,Annie,Xayah,Rakan,Aatrox,Sejuani,Hwei,Caitlyn,Braum
70570,2025,LPL,Top Esports,Weibo Gaming,Top Esports,N/A,Sion,Wukong,Annie,Yunara,Nautilus,KSante,Xin Zhao,Aurora,Kaisa,Rakan
70571,2025,LPL,Weibo Gaming,Top Esports,Top Esports,N/A,Jax,Trundle,Taliyah,Senna,Poppy,Yorick,Vi,Ahri,Sivir,Alistar
70573,2025,LPL,Invictus Gaming,JD Gaming,Invictus Gaming,N/A,Sion,Skarner,Orianna,Varus,Alistar,Ambessa,Pantheon,Taliyah,Corki,Rell
70574,2025,LPL,JD Gaming,Invictus Gaming,Invictus Gaming,N/A,Rumble,Xin Zhao,Ryze,Xayah,Rakan,Ornn,Vi,Annie,Kaisa,Neeko
70576,2025,LPL,TT,Edward Gaming,TT,N/A,Rumble,Vi,Aurora,Smolder,Braum,KSante,Trundle,Azir,Corki,Alistar
70577,2025,LPL,Edward Gaming,TT,Edward Gaming,N/A,Aatrox,Wukong,Orianna,Yunara,Nautilus,Poppy,Xin Zhao,Sylas,Aphelios,Renata Glasc
70578,2025,LPL,TT,Edward Gaming,Edward Gaming,N/A,Sion,Nocturne,Ahri,Varus,Rell,Ambessa,Jarvan IV,Galio,Jhin,Leona
70579,2025,LPL,Bilibili Gaming,Team WE,Bilibili Gaming,N/A,Ambessa,Pantheon,Galio,Xayah,Rakan,Rumble,Xin Zhao,Taliyah,Corki,Nautilus
70580,2025,LPL,Team WE,Bilibili Gaming,Team WE,N/A,Yorick,Olaf,Orianna,Varus,Renata Glasc,Sion,Zed,Azir,Sivir,Alistar
70581,2025,LPL,Bilibili Gaming,Team WE,Bilibili Gaming,N/A,Renekton,Sejuani,Cassiopeia,Tristana,Neeko,Ornn,Viego,Ryze,Kaisa,Rell
70582,2025,LPL,Chiefs Esports Club,MGN Vikings Esports,MGN Vikings Esports,MGN Vikings Esports,Jax,Xin Zhao,Taliyah,Yunara,Braum,Ambessa,Wukong,Annie,Lucian,Alistar
70583,2025,LPL,Chiefs Esports Club,MGN Vikings Esports,Chiefs Esports Club,Chiefs Esports Club,KSante,Maokai,Yone,Kaisa,Neeko,Udyr,Jarvan IV,Aurora,Ezreal,Karma
70584,2025,LPL,MGN Vikings Esports,Chiefs Esports Club,MGN Vikings Esports,MGN Vikings Esports,Jayce,Vi,Ziggs,Senna,Nautilus,Ornn,Trundle,Azir,Xayah,Rakan
70974,2025,LPL,Ultra Prime,Ninjas in Pyjamas,Ninjas in Pyjamas,N/A,Gwen,Xin Zhao,Taliyah,Lucian,Braum,Aurora,Vi,Orianna,Corki,Rell
70975,2025,LPL,Ultra Prime,Ninjas in Pyjamas,Ninjas in Pyjamas,N/A,Aatrox,Wukong,Ryze,Aphelios,Nautilus,Ambessa,Viego,Galio,Sivir,Leona
